year,round,type,institute,program,quota,category,gender,orank,crank,hist_crank_mean,hist_crank_min,hist_crank_max,hist_crank_count,candidate_rank,admitted,rank_diff,rank_ratio
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,238,666,666.0,666.0,666.0,0,813,0,147.0,1.2207207023915811
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,238,666,666.0,666.0,666.0,0,705,0,39.0,1.0585585426642863
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,618,1265,1265.0,1265.0,1265.0,0,1003,1,-262.0,0.7928853692262027
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,618,1265,1265.0,1265.0,1265.0,0,1219,1,-46.0,0.9636363560186849
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,618,1265,1265.0,1265.0,1265.0,0,1220,1,-45.0,0.9644268698464279
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,618,1265,1265.0,1265.0,1265.0,0,1292,0,27.0,1.021343865443922
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,618,1265,1265.0,1265.0,1265.0,0,1369,0,104.0,1.082213430180131
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,618,1265,1265.0,1265.0,1265.0,0,1339,0,74.0,1.0584980153478418
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,12,12,12.0,12.0,12.0,0,11,1,-1.0,0.9166659027784144
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,12,12,12.0,12.0,12.0,0,10,1,-2.0,0.8333326388894676
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,12,12,12.0,12.0,12.0,0,10,1,-2.0,0.8333326388894676
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,12,12,12.0,12.0,12.0,0,19,0,7.0,1.5833320138899885
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,12,12,12.0,12.0,12.0,0,16,0,4.0,1.3333322222231483
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,SC (PwD),Gender-Neutral,12,12,12.0,12.0,12.0,0,17,0,5.0,1.4166654861120949
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,217,371,371.0,371.0,371.0,0,369,1,-2.0,0.9946091376116136
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,217,371,371.0,371.0,371.0,0,336,1,-35.0,0.9056603529471604
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,217,371,371.0,371.0,371.0,0,291,1,-80.0,0.7843665556774514
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,217,371,371.0,371.0,371.0,0,483,0,112.0,1.301886757361543
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,217,371,371.0,371.0,371.0,0,381,0,10.0,1.0269541502168693
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,217,371,371.0,371.0,371.0,0,454,0,83.0,1.2237196435655084
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,430,705,705.0,705.0,705.0,0,522,1,-183.0,0.740425521412404
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,430,705,705.0,705.0,705.0,0,514,1,-191.0,0.7290780038428653
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,430,705,705.0,705.0,705.0,0,495,1,-210.0,0.7021276496152107
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,430,705,705.0,705.0,705.0,0,806,0,101.0,1.14326239513103
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,430,705,705.0,705.0,705.0,0,810,0,105.0,1.1489361539157992
2020,6,IIT,Indian Institute of Technology Madras,"Mechanical Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,430,705,705.0,705.0,705.0,0,915,0,210.0,1.2978723220159956
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3785,5554,5554.0,5554.0,5554.0,0,5369,1,-185.0,0.9666906716480183
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3785,5554,5554.0,5554.0,5554.0,0,5342,1,-212.0,0.9618293104756405
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3785,5554,5554.0,5554.0,5554.0,0,4656,1,-898.0,0.8383147266144856
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3785,5554,5554.0,5554.0,5554.0,0,6270,0,716.0,1.1289160944744039
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3785,5554,5554.0,5554.0,5554.0,0,7197,0,1643.0,1.2958228280593755
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,3785,5554,5554.0,5554.0,5554.0,0,6317,0,763.0,1.1373784639226172
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,8380,10559,10559.0,10559.0,10559.0,0,9350,1,-1209.0,0.8855005200440378
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,8380,10559,10559.0,10559.0,10559.0,0,9418,1,-1141.0,0.8919405238261763
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,8380,10559,10559.0,10559.0,10559.0,0,7769,1,-2790.0,0.7357704321093187
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,8380,10559,10559.0,10559.0,10559.0,0,11272,0,713.0,1.067525332827422
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,8380,10559,10559.0,10559.0,10559.0,0,11932,0,1373.0,1.1300312518893538
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Female-only,8380,10559,10559.0,10559.0,10559.0,0,10784,0,225.0,1.0213088350967812
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197,197,197.0,197.0,197.0,0,146,1,-51.0,0.7411167136488978
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197,197,197.0,197.0,197.0,0,170,1,-27.0,0.8629441186322783
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197,197,197.0,197.0,197.0,0,180,1,-17.0,0.9137055373753534
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197,197,197.0,197.0,197.0,0,252,0,55.0,1.2791877523254949
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197,197,197.0,197.0,197.0,0,205,0,8.0,1.0406090842330413
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OPEN (PwD),Gender-Neutral,197,197,197.0,197.0,197.0,0,234,0,37.0,1.1878171985879595
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1066,1187,1187.0,1187.0,1187.0,0,1075,1,-112.0,0.9056444742574181
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1066,1187,1187.0,1187.0,1187.0,0,1182,1,-5.0,0.9957876916951331
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1066,1187,1187.0,1187.0,1187.0,0,940,1,-247.0,0.7919123774902075
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1066,1187,1187.0,1187.0,1187.0,0,1193,0,6.0,1.0050547514317207
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1066,1187,1187.0,1187.0,1187.0,0,1423,0,236.0,1.1988205459240056
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Gender-Neutral,1066,1187,1187.0,1187.0,1187.0,0,1314,0,127.0,1.1069924085341836
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2739,2739,2739.0,2739.0,2739.0,0,2020,1,-719.0,0.7374954335980451
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2739,2739,2739.0,2739.0,2739.0,0,2665,1,-74.0,0.9729828369003912
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2739,2739,2739.0,2739.0,2739.0,0,2396,1,-343.0,0.8747718113370871
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2739,2739,2739.0,2739.0,2739.0,0,2894,0,155.0,1.0565899924914566
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2739,2739,2739.0,2739.0,2739.0,0,2996,0,257.0,1.093829860920665
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,EWS,Female-only,2739,2739,2739.0,2739.0,2739.0,0,2974,0,235.0,1.0857977324359338
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2048,2805,2805.0,2805.0,2805.0,0,2462,1,-343.0,0.8777183569421805
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2048,2805,2805.0,2805.0,2805.0,0,2251,1,-554.0,0.8024955408110676
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2048,2805,2805.0,2805.0,2805.0,0,2472,1,-333.0,0.8812834193180626
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2048,2805,2805.0,2805.0,2805.0,0,3357,0,552.0,1.1967914395836312
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2048,2805,2805.0,2805.0,2805.0,0,3605,0,800.0,1.285204986505508
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Gender-Neutral,2048,2805,2805.0,2805.0,2805.0,0,3514,0,709.0,1.2527629188849805
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3649,4139,4139.0,4139.0,4139.0,0,3681,1,-458.0,0.8893452503277477
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3649,4139,4139.0,4139.0,4139.0,0,3790,1,-349.0,0.9156801137577191
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3649,4139,4139.0,4139.0,4139.0,0,3672,1,-467.0,0.8871708120628877
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3649,4139,4139.0,4139.0,4139.0,0,4437,0,298.0,1.0719980645759892
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3649,4139,4139.0,4139.0,4139.0,0,4276,0,137.0,1.03309978006016
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,OBC-NCL,Female-only,3649,4139,4139.0,4139.0,4139.0,0,4515,0,376.0,1.0908431962047762
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1448,1619,1619.0,1619.0,1619.0,0,1219,1,-400.0,0.7529339051702661
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1448,1619,1619.0,1619.0,1619.0,0,1551,1,-68.0,0.9579987587523239
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1448,1619,1619.0,1619.0,1619.0,0,1374,1,-245.0,0.8486720145233353
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1448,1619,1619.0,1619.0,1619.0,0,1818,0,199.0,1.122915372928256
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1448,1619,1619.0,1619.0,1619.0,0,2082,0,463.0,1.2859789914392898
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Gender-Neutral,1448,1619,1619.0,1619.0,1619.0,0,2056,0,437.0,1.2699196956768395
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2099,2109,2109.0,2109.0,2109.0,0,1785,1,-324.0,0.8463726844648046
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2099,2109,2109.0,2109.0,2109.0,0,2071,1,-38.0,0.9819819773258321
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2099,2109,2109.0,2109.0,2109.0,0,1756,1,-353.0,0.832622091832043
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2099,2109,2109.0,2109.0,2109.0,0,2432,0,323.0,1.153153147685381
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2099,2109,2109.0,2109.0,2109.0,0,2261,0,152.0,1.0720720669887525
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,SC,Female-only,2099,2109,2109.0,2109.0,2109.0,0,2411,0,302.0,1.143195821985795
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,759,829,829.0,829.0,829.0,0,601,1,-228.0,0.7249698344394472
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,759,829,829.0,829.0,829.0,0,718,1,-111.0,0.8661037289975425
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,759,829,829.0,829.0,829.0,0,755,1,-74.0,0.9107358153107863
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,759,829,829.0,829.0,829.0,0,837,0,8.0,1.0096501687617592
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,759,829,829.0,829.0,829.0,0,868,0,39.0,1.0470446194566392
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Gender-Neutral,759,829,829.0,829.0,829.0,0,1064,0,235.0,1.2834740496565253
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,44,44,44.0,44.0,44.0,0,32,1,-12.0,0.7272725619835085
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,44,44,44.0,44.0,44.0,0,30,1,-14.0,0.6818180268595393
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,44,44,44.0,44.0,44.0,0,43,1,-1.0,0.9772725051653397
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,44,44,44.0,44.0,44.0,0,50,0,6.0,1.1363633780992322
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,44,44,44.0,44.0,44.0,0,52,0,8.0,1.1818179132232014
2020,6,IIT,Indian Institute of Technology Madras,"Metallurgical and Materials Engineering (4 Years, Bachelor of Technology)",AI,ST,Female-only,44,44,44.0,44.0,44.0,0,49,0,5.0,1.1136361105372474
2020,6,IIT,Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5164,7929,7929.0,7929.0,7929.0,0,6792,1,-1137.0,0.856602344738804
2020,6,IIT,Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5164,7929,7929.0,7929.0,7929.0,0,5897,1,-2032.0,0.7437255634459257
2020,6,IIT,Indian Institute of Technology Madras,"Naval Architecture and Ocean Engineering (4 Years, Bachelor of Technology)",AI,OPEN,Gender-Neutral,5164,7929,7929.0,7929.0,7929.0,0,7381,1,-548.0,0.9308866175673015
